date,trends,collection_name,trends_previous_day,trends_two_days_prior
2022-02-16,0.46,Pixelmon,0.59,0.52
2022-02-17,0.55,Pixelmon,0.46,0.59
2022-02-18,0.65,Pixelmon,0.55,0.46
2022-02-19,0.8,Pixelmon,0.65,0.55
2022-02-20,0.77,Pixelmon,0.8,0.65
2022-02-21,0.67,Pixelmon,0.77,0.8
2022-02-22,0.56,Pixelmon,0.67,0.77
2022-02-23,0.54,Pixelmon,0.56,0.67
2022-02-24,0.54,Pixelmon,0.54,0.56
2022-02-25,0.53,Pixelmon,0.54,0.54
2022-02-26,1.0,Pixelmon,0.53,0.54
2022-02-27,0.91,Pixelmon,1.0,0.53
2022-02-28,0.66,Pixelmon,0.91,1.0
2022-03-01,0.67,Pixelmon,0.66,0.91
2022-03-02,0.59,Pixelmon,0.67,0.66
2022-03-03,0.61,Pixelmon,0.59,0.67
2022-03-04,0.74,Pixelmon,0.61,0.59
2022-03-05,0.76,Pixelmon,0.74,0.61
2022-03-06,0.87,Pixelmon,0.76,0.74
2022-03-07,0.52,Pixelmon,0.87,0.76
2022-03-08,0.57,Pixelmon,0.52,0.87
2022-03-09,0.55,Pixelmon,0.57,0.52
2022-03-10,0.45,Pixelmon,0.55,0.57
2022-03-11,0.57,Pixelmon,0.45,0.55
2022-03-12,0.71,Pixelmon,0.57,0.45
2022-03-13,0.8,Pixelmon,0.71,0.57
2022-03-14,0.61,Pixelmon,0.8,0.71
2022-03-15,0.55,Pixelmon,0.61,0.8
2022-03-16,0.5,Pixelmon,0.55,0.61
2022-03-17,0.57,Pixelmon,0.5,0.55
2022-03-18,0.66,Pixelmon,0.57,0.5
2022-03-19,0.81,Pixelmon,0.66,0.57
2022-03-20,0.81,Pixelmon,0.81,0.66
2022-03-21,0.54,Pixelmon,0.81,0.81
2022-03-22,0.42,Pixelmon,0.54,0.81
2022-03-23,0.5,Pixelmon,0.42,0.54
2022-03-24,0.51,Pixelmon,0.5,0.42
2022-03-25,0.55,Pixelmon,0.51,0.5
2022-03-26,0.82,Pixelmon,0.55,0.51
2022-03-27,0.74,Pixelmon,0.82,0.55
2022-03-28,0.55,Pixelmon,0.74,0.82
2022-03-29,0.51,Pixelmon,0.55,0.74
2022-03-30,0.55,Pixelmon,0.51,0.55
2022-03-31,0.59,Pixelmon,0.55,0.51
2022-04-01,0.56,Pixelmon,0.59,0.55
2022-04-02,0.73,Pixelmon,0.56,0.59
2022-04-03,0.82,Pixelmon,0.73,0.56
2022-04-04,0.54,Pixelmon,0.82,0.73
2022-04-05,0.58,Pixelmon,0.54,0.82
2022-04-06,0.55,Pixelmon,0.58,0.54
2022-04-07,0.62,Pixelmon,0.55,0.58
2022-04-08,0.59,Pixelmon,0.62,0.55
2022-04-09,0.85,Pixelmon,0.59,0.62
2022-04-10,0.0,Pixelmon,0.85,0.59
2021-08-27,0.64,Loot,0.0,0.85
2021-08-28,0.66,Loot,0.64,0.0
2021-08-29,0.71,Loot,0.66,0.64
2021-08-30,0.59,Loot,0.71,0.66
2021-08-31,0.63,Loot,0.59,0.71
2021-09-01,0.57,Loot,0.63,0.59
2021-09-02,0.62,Loot,0.57,0.63
2021-09-03,0.73,Loot,0.62,0.57
2021-09-04,0.86,Loot,0.73,0.62
2021-09-05,0.79,Loot,0.86,0.73
2021-09-06,0.69,Loot,0.79,0.86
2021-09-07,0.65,Loot,0.69,0.79
2021-09-08,0.59,Loot,0.65,0.69
2021-09-09,0.52,Loot,0.59,0.65
2021-09-10,0.6,Loot,0.52,0.59
2021-09-11,0.59,Loot,0.6,0.52
2021-09-12,0.74,Loot,0.59,0.6
2021-09-13,0.56,Loot,0.74,0.59
2021-09-14,0.62,Loot,0.56,0.74
2021-09-15,0.57,Loot,0.62,0.56
2021-09-16,0.52,Loot,0.57,0.62
2021-09-17,0.51,Loot,0.52,0.57
2021-09-18,0.64,Loot,0.51,0.52
2021-09-19,0.71,Loot,0.64,0.51
2021-09-20,0.6,Loot,0.71,0.64
2021-09-21,0.53,Loot,0.6,0.71
2021-09-22,0.54,Loot,0.53,0.6
2021-09-23,0.54,Loot,0.54,0.53
2021-09-24,0.59,Loot,0.54,0.54
2021-09-25,0.56,Loot,0.59,0.54
2021-09-26,0.59,Loot,0.56,0.59
2021-09-27,0.54,Loot,0.59,0.56
2021-09-28,0.56,Loot,0.54,0.59
2021-09-29,0.53,Loot,0.56,0.54
2021-09-30,0.55,Loot,0.53,0.56
2021-10-01,0.57,Loot,0.55,0.53
2021-10-02,0.67,Loot,0.57,0.55
2021-10-03,0.61,Loot,0.67,0.57
2021-10-04,0.54,Loot,0.61,0.67
2021-10-05,0.6,Loot,0.54,0.61
2021-10-06,0.53,Loot,0.6,0.54
2021-10-07,0.54,Loot,0.53,0.6
2021-10-08,0.61,Loot,0.54,0.53
2021-10-09,0.7,Loot,0.61,0.54
2021-10-10,0.68,Loot,0.7,0.61
2021-10-11,0.6,Loot,0.68,0.7
2021-10-12,0.59,Loot,0.6,0.68
2021-10-13,0.57,Loot,0.59,0.6
2021-10-14,0.55,Loot,0.57,0.59
2021-10-15,0.57,Loot,0.55,0.57
2021-10-16,0.59,Loot,0.57,0.55
2021-10-17,0.69,Loot,0.59,0.57
2021-10-18,0.54,Loot,0.69,0.59
2021-10-19,0.51,Loot,0.54,0.69
2021-10-20,0.49,Loot,0.51,0.54
2021-10-21,0.54,Loot,0.49,0.51
2021-10-22,0.65,Loot,0.54,0.49
2021-10-23,0.73,Loot,0.65,0.54
2021-10-24,0.67,Loot,0.73,0.65
2021-10-25,1.0,Loot,0.67,0.73
2021-10-26,0.69,Loot,1.0,0.67
2021-10-27,0.66,Loot,0.69,1.0
2021-10-28,0.6,Loot,0.66,0.69
2021-10-29,0.61,Loot,0.6,0.66
2021-10-30,0.67,Loot,0.61,0.6
2021-10-31,0.69,Loot,0.67,0.61
2021-11-01,0.63,Loot,0.69,0.67
2021-11-02,0.55,Loot,0.63,0.69
2021-11-03,0.57,Loot,0.55,0.63
2021-11-04,0.54,Loot,0.57,0.55
2021-11-05,0.52,Loot,0.54,0.57
2021-11-06,0.64,Loot,0.52,0.54
2021-11-07,0.66,Loot,0.64,0.52
2021-11-08,0.57,Loot,0.66,0.64
2021-11-09,0.52,Loot,0.57,0.66
2021-11-10,0.52,Loot,0.52,0.57
2021-11-11,0.54,Loot,0.52,0.52
2021-11-12,0.61,Loot,0.54,0.52
2021-11-13,0.73,Loot,0.61,0.54
2021-11-14,0.76,Loot,0.73,0.61
2021-11-15,0.57,Loot,0.76,0.73
2021-11-16,0.54,Loot,0.57,0.76
2021-11-17,0.45,Loot,0.54,0.57
2021-11-18,0.43,Loot,0.45,0.54
2021-11-19,0.54,Loot,0.43,0.45
2021-11-20,0.66,Loot,0.54,0.43
2021-11-21,0.65,Loot,0.66,0.54
2021-11-22,0.61,Loot,0.65,0.66
2021-11-23,0.64,Loot,0.61,0.65
2021-11-24,0.58,Loot,0.64,0.61
2021-11-25,0.55,Loot,0.58,0.64
2021-11-26,0.66,Loot,0.55,0.58
2021-11-27,0.76,Loot,0.66,0.55
2021-11-28,0.63,Loot,0.76,0.66
2021-11-29,0.53,Loot,0.63,0.76
2021-11-30,0.6,Loot,0.53,0.63
2021-12-01,0.54,Loot,0.6,0.53
2021-12-02,0.49,Loot,0.54,0.6
2021-12-03,0.58,Loot,0.49,0.54
2021-12-04,0.67,Loot,0.58,0.49
2021-12-05,0.72,Loot,0.67,0.58
2021-12-06,0.56,Loot,0.72,0.67
2021-12-07,0.55,Loot,0.56,0.72
2021-12-08,0.64,Loot,0.55,0.56
2021-12-09,0.59,Loot,0.64,0.55
2021-12-10,0.6,Loot,0.59,0.64
2021-12-11,0.76,Loot,0.6,0.59
2021-12-12,0.79,Loot,0.76,0.6
2021-12-13,0.63,Loot,0.79,0.76
2021-12-14,0.65,Loot,0.63,0.79
2021-12-15,0.56,Loot,0.65,0.63
2021-12-16,0.61,Loot,0.56,0.65
2021-12-17,0.69,Loot,0.61,0.56
2021-12-18,0.7,Loot,0.69,0.61
2021-12-19,0.74,Loot,0.7,0.69
2021-12-20,0.69,Loot,0.74,0.7
2021-12-21,0.65,Loot,0.69,0.74
2021-12-22,0.69,Loot,0.65,0.69
2021-12-23,0.63,Loot,0.69,0.65
2021-12-24,0.61,Loot,0.63,0.69
2021-12-25,0.74,Loot,0.61,0.63
2021-12-26,0.68,Loot,0.74,0.61
2021-12-27,0.69,Loot,0.68,0.74
2021-12-28,0.75,Loot,0.69,0.68
2021-12-29,0.87,Loot,0.75,0.69
2021-12-30,0.82,Loot,0.87,0.75
2021-12-31,0.7,Loot,0.82,0.87
2022-01-01,0.76,Loot,0.7,0.82
2022-01-02,0.85,Loot,0.76,0.7
2022-01-03,0.76,Loot,0.85,0.76
2022-01-04,0.7,Loot,0.76,0.85
2022-01-05,0.63,Loot,0.7,0.76
2022-01-06,0.65,Loot,0.63,0.7
2022-01-07,0.73,Loot,0.65,0.63
2022-01-08,0.86,Loot,0.73,0.65
2022-01-09,0.84,Loot,0.86,0.73
2022-01-10,0.62,Loot,0.84,0.86
2022-01-11,0.67,Loot,0.62,0.84
2022-01-12,0.66,Loot,0.67,0.62
2022-01-13,0.68,Loot,0.66,0.67
2022-01-14,0.67,Loot,0.68,0.66
2022-01-15,0.75,Loot,0.67,0.68
2022-01-16,0.71,Loot,0.75,0.67
2022-01-17,0.63,Loot,0.71,0.75
2022-01-18,0.66,Loot,0.63,0.71
2022-01-19,0.61,Loot,0.66,0.63
2022-01-20,0.59,Loot,0.61,0.66
2022-01-21,0.62,Loot,0.59,0.61
2022-01-22,0.72,Loot,0.62,0.59
2022-01-23,0.75,Loot,0.72,0.62
2022-01-24,0.71,Loot,0.75,0.72
2022-01-25,0.6,Loot,0.71,0.75
2022-01-26,0.61,Loot,0.6,0.71
2022-01-27,0.59,Loot,0.61,0.6
2022-01-28,0.77,Loot,0.59,0.61
2022-01-29,0.77,Loot,0.77,0.59
2022-01-30,0.77,Loot,0.77,0.77
2022-01-31,0.56,Loot,0.77,0.77
2022-02-01,0.62,Loot,0.56,0.77
2022-02-02,0.55,Loot,0.62,0.56
2022-02-03,0.64,Loot,0.55,0.62
2022-02-04,0.75,Loot,0.64,0.55
2022-02-05,0.81,Loot,0.75,0.64
2022-02-06,0.82,Loot,0.81,0.75
2022-02-07,0.67,Loot,0.82,0.81
2022-02-08,0.61,Loot,0.67,0.82
2022-02-09,0.61,Loot,0.61,0.67
2022-02-10,0.57,Loot,0.61,0.61
2022-02-11,0.65,Loot,0.57,0.61
2022-02-12,0.74,Loot,0.65,0.57
2022-02-13,0.82,Loot,0.74,0.65
2022-02-14,0.58,Loot,0.82,0.74
2022-02-15,0.6,Loot,0.58,0.82
2022-02-16,0.6,Loot,0.6,0.58
2022-02-17,0.58,Loot,0.6,0.6
2022-02-18,0.62,Loot,0.58,0.6
2022-02-19,0.71,Loot,0.62,0.58
2022-02-20,0.86,Loot,0.71,0.62
2022-02-21,0.69,Loot,0.86,0.71
2022-02-22,0.66,Loot,0.69,0.86
2022-02-23,0.58,Loot,0.66,0.69
2022-02-24,0.6,Loot,0.58,0.66
2022-02-25,0.54,Loot,0.6,0.58
2022-02-26,0.71,Loot,0.54,0.6
2022-02-27,0.72,Loot,0.71,0.54
2022-02-28,0.59,Loot,0.72,0.71
2022-03-01,0.64,Loot,0.59,0.72
2022-03-02,0.53,Loot,0.64,0.59
2022-03-03,0.67,Loot,0.53,0.64
2022-03-04,0.56,Loot,0.67,0.53
2022-03-05,0.7,Loot,0.56,0.67
2022-03-06,0.77,Loot,0.7,0.56
2022-03-07,0.54,Loot,0.77,0.7
2022-03-08,0.58,Loot,0.54,0.77
2022-03-09,0.61,Loot,0.58,0.54
2022-03-10,0.59,Loot,0.61,0.58
2022-03-11,0.62,Loot,0.59,0.61
2022-03-12,0.68,Loot,0.62,0.59
2022-03-13,0.72,Loot,0.68,0.62
2022-03-14,0.56,Loot,0.72,0.68
2022-03-15,0.53,Loot,0.56,0.72
2022-03-16,0.51,Loot,0.53,0.56
2022-03-17,0.57,Loot,0.51,0.53
2022-03-18,0.57,Loot,0.57,0.51
2022-03-19,0.67,Loot,0.57,0.57
2022-03-20,0.73,Loot,0.67,0.57
2022-03-21,0.53,Loot,0.73,0.67
2022-03-22,0.54,Loot,0.53,0.73
2022-03-23,0.57,Loot,0.54,0.53
2022-03-24,0.49,Loot,0.57,0.54
2022-03-25,0.6,Loot,0.49,0.57
2022-03-26,0.71,Loot,0.6,0.49
2022-03-27,0.67,Loot,0.71,0.6
2022-03-28,0.55,Loot,0.67,0.71
2022-03-29,0.53,Loot,0.55,0.67
2022-03-30,0.61,Loot,0.53,0.55
2022-03-31,0.59,Loot,0.61,0.53
2022-04-01,0.62,Loot,0.59,0.61
2022-04-02,0.74,Loot,0.62,0.59
2022-04-03,0.69,Loot,0.74,0.62
2022-04-04,0.58,Loot,0.69,0.74
2022-04-05,0.57,Loot,0.58,0.69
2022-04-06,0.55,Loot,0.57,0.58
2022-04-07,0.56,Loot,0.55,0.57
2022-04-08,0.6,Loot,0.56,0.55
2022-04-09,0.69,Loot,0.6,0.56
2022-04-10,0.0,Loot,0.69,0.6
2022-02-21,0.19,Invisible Friends,0.0,0.69
2022-02-22,0.25,Invisible Friends,0.19,0.0
2022-02-23,1.0,Invisible Friends,0.25,0.19
2022-02-24,0.9,Invisible Friends,1.0,0.25
2022-02-25,0.24,Invisible Friends,0.9,1.0
2022-02-26,0.22,Invisible Friends,0.24,0.9
2022-02-27,0.33,Invisible Friends,0.22,0.24
2022-02-28,0.33,Invisible Friends,0.33,0.22
2022-03-01,0.18,Invisible Friends,0.33,0.33
2022-03-02,0.12,Invisible Friends,0.18,0.33
2022-03-03,0.11,Invisible Friends,0.12,0.18
2022-03-04,0.14,Invisible Friends,0.11,0.12
2022-03-05,0.07,Invisible Friends,0.14,0.11
2022-03-06,0.16,Invisible Friends,0.07,0.14
2022-03-07,0.09,Invisible Friends,0.16,0.07
2022-03-08,0.08,Invisible Friends,0.09,0.16
2022-03-09,0.11,Invisible Friends,0.08,0.09
2022-03-10,0.09,Invisible Friends,0.11,0.08
2022-03-11,0.09,Invisible Friends,0.09,0.11
2022-03-12,0.07,Invisible Friends,0.09,0.09
2022-03-13,0.08,Invisible Friends,0.07,0.09
2022-03-14,0.09,Invisible Friends,0.08,0.07
2022-03-15,0.06,Invisible Friends,0.09,0.08
2022-03-16,0.06,Invisible Friends,0.06,0.09
2022-03-17,0.09,Invisible Friends,0.06,0.06
2022-03-18,0.05,Invisible Friends,0.09,0.06
2022-03-19,0.07,Invisible Friends,0.05,0.09
2022-03-20,0.05,Invisible Friends,0.07,0.05
2022-03-21,0.07,Invisible Friends,0.05,0.07
2022-03-22,0.07,Invisible Friends,0.07,0.05
2022-03-23,0.04,Invisible Friends,0.07,0.07
2022-03-24,0.09,Invisible Friends,0.04,0.07
2022-03-25,0.05,Invisible Friends,0.09,0.04
2022-03-26,0.06,Invisible Friends,0.05,0.09
2022-03-27,0.07,Invisible Friends,0.06,0.05
2022-03-28,0.04,Invisible Friends,0.07,0.06
2022-03-29,0.1,Invisible Friends,0.04,0.07
2022-03-30,0.05,Invisible Friends,0.1,0.04
2022-03-31,0.07,Invisible Friends,0.05,0.1
2022-04-01,0.08,Invisible Friends,0.07,0.05
2022-04-02,0.07,Invisible Friends,0.08,0.07
2022-04-03,0.07,Invisible Friends,0.07,0.08
2022-04-04,0.08,Invisible Friends,0.07,0.07
2022-04-05,0.05,Invisible Friends,0.08,0.07
2022-04-06,0.06,Invisible Friends,0.05,0.08
2022-04-07,0.02,Invisible Friends,0.06,0.05
2022-04-08,0.05,Invisible Friends,0.02,0.06
2022-04-09,0.04,Invisible Friends,0.05,0.02
2022-04-10,0.0,Invisible Friends,0.04,0.05
2021-07-28,0.77,Avid Lines,0.0,0.04
2021-07-29,0.78,Avid Lines,0.77,0.0
2021-07-30,0.0,Avid Lines,0.78,0.77
2021-07-31,0.0,Avid Lines,0.0,0.78
2021-08-01,0.0,Avid Lines,0.0,0.0
2021-08-02,0.0,Avid Lines,0.0,0.0
2021-08-03,0.0,Avid Lines,0.0,0.0
2021-08-04,0.0,Avid Lines,0.0,0.0
2021-08-05,0.0,Avid Lines,0.0,0.0
2021-08-06,0.0,Avid Lines,0.0,0.0
2021-08-07,0.0,Avid Lines,0.0,0.0
2021-08-08,0.0,Avid Lines,0.0,0.0
2021-08-09,0.0,Avid Lines,0.0,0.0
2021-08-10,0.0,Avid Lines,0.0,0.0
2021-08-11,0.0,Avid Lines,0.0,0.0
2021-08-12,0.79,Avid Lines,0.0,0.0
2021-08-13,0.8,Avid Lines,0.79,0.0
2021-08-14,0.0,Avid Lines,0.8,0.79
2021-08-15,0.0,Avid Lines,0.0,0.8
2021-08-16,0.0,Avid Lines,0.0,0.0
2021-08-17,0.0,Avid Lines,0.0,0.0
2021-08-18,0.78,Avid Lines,0.0,0.0
2021-08-19,0.0,Avid Lines,0.78,0.0
2021-08-20,0.0,Avid Lines,0.0,0.78
2021-08-21,0.0,Avid Lines,0.0,0.0
2021-08-22,0.0,Avid Lines,0.0,0.0
2021-08-23,0.82,Avid Lines,0.0,0.0
2021-08-24,0.0,Avid Lines,0.82,0.0
2021-08-25,0.0,Avid Lines,0.0,0.82
2021-08-26,0.0,Avid Lines,0.0,0.0
2021-08-27,0.0,Avid Lines,0.0,0.0
2021-08-28,0.87,Avid Lines,0.0,0.0
2021-08-29,0.0,Avid Lines,0.87,0.0
2021-08-30,0.0,Avid Lines,0.0,0.87
2021-08-31,0.0,Avid Lines,0.0,0.0
2021-09-01,0.0,Avid Lines,0.0,0.0
2021-09-02,0.0,Avid Lines,0.0,0.0
2021-09-03,0.0,Avid Lines,0.0,0.0
2021-09-04,0.0,Avid Lines,0.0,0.0
2021-09-05,0.97,Avid Lines,0.0,0.0
2021-09-06,0.0,Avid Lines,0.97,0.0
2021-09-07,0.0,Avid Lines,0.0,0.97
2021-09-08,0.0,Avid Lines,0.0,0.0
2021-09-09,0.0,Avid Lines,0.0,0.0
2021-09-10,0.0,Avid Lines,0.0,0.0
2021-09-11,0.0,Avid Lines,0.0,0.0
2021-09-12,0.92,Avid Lines,0.0,0.0
2021-09-13,0.0,Avid Lines,0.92,0.0
2021-09-14,0.0,Avid Lines,0.0,0.92
2021-09-15,0.0,Avid Lines,0.0,0.0
2021-09-16,0.0,Avid Lines,0.0,0.0
2021-09-17,0.0,Avid Lines,0.0,0.0
2021-09-18,0.0,Avid Lines,0.0,0.0
2021-09-19,0.0,Avid Lines,0.0,0.0
2021-09-20,0.0,Avid Lines,0.0,0.0
2021-09-21,0.0,Avid Lines,0.0,0.0
2021-09-22,0.0,Avid Lines,0.0,0.0
2021-09-23,0.0,Avid Lines,0.0,0.0
2021-09-24,0.0,Avid Lines,0.0,0.0
2021-09-25,0.0,Avid Lines,0.0,0.0
2021-09-26,0.0,Avid Lines,0.0,0.0
2021-09-27,0.8,Avid Lines,0.0,0.0
2021-09-28,0.0,Avid Lines,0.8,0.0
2021-09-29,0.0,Avid Lines,0.0,0.8
2021-09-30,0.0,Avid Lines,0.0,0.0
2021-10-01,0.0,Avid Lines,0.0,0.0
2021-10-02,0.0,Avid Lines,0.0,0.0
2021-10-03,0.0,Avid Lines,0.0,0.0
2021-10-04,0.0,Avid Lines,0.0,0.0
2021-10-05,0.0,Avid Lines,0.0,0.0
2021-10-06,0.82,Avid Lines,0.0,0.0
2021-10-07,0.83,Avid Lines,0.82,0.0
2021-10-08,0.0,Avid Lines,0.83,0.82
2021-10-09,0.0,Avid Lines,0.0,0.83
2021-10-10,0.0,Avid Lines,0.0,0.0
2021-10-11,0.0,Avid Lines,0.0,0.0
2021-10-12,0.0,Avid Lines,0.0,0.0
2021-10-13,0.0,Avid Lines,0.0,0.0
2021-10-14,0.0,Avid Lines,0.0,0.0
2021-10-15,0.0,Avid Lines,0.0,0.0
2021-10-16,0.0,Avid Lines,0.0,0.0
2021-10-17,0.0,Avid Lines,0.0,0.0
2021-10-18,0.0,Avid Lines,0.0,0.0
2021-10-19,0.81,Avid Lines,0.0,0.0
2021-10-20,0.0,Avid Lines,0.81,0.0
2021-10-21,0.0,Avid Lines,0.0,0.81
2021-10-22,0.0,Avid Lines,0.0,0.0
2021-10-23,0.0,Avid Lines,0.0,0.0
2021-10-24,0.0,Avid Lines,0.0,0.0
2021-10-25,0.0,Avid Lines,0.0,0.0
2021-10-26,0.0,Avid Lines,0.0,0.0
2021-10-27,0.0,Avid Lines,0.0,0.0
2021-10-28,0.0,Avid Lines,0.0,0.0
2021-10-29,0.0,Avid Lines,0.0,0.0
2021-10-30,0.0,Avid Lines,0.0,0.0
2021-10-31,0.0,Avid Lines,0.0,0.0
2021-11-01,0.0,Avid Lines,0.0,0.0
2021-11-02,0.0,Avid Lines,0.0,0.0
2021-11-03,0.0,Avid Lines,0.0,0.0
2021-11-04,0.84,Avid Lines,0.0,0.0
2021-11-05,0.85,Avid Lines,0.84,0.0
2021-11-06,0.0,Avid Lines,0.85,0.84
2021-11-07,0.0,Avid Lines,0.0,0.85
2021-11-08,0.0,Avid Lines,0.0,0.0
2021-11-09,0.0,Avid Lines,0.0,0.0
2021-11-10,0.0,Avid Lines,0.0,0.0
2021-11-11,0.77,Avid Lines,0.0,0.0
2021-11-12,0.85,Avid Lines,0.77,0.0
2021-11-13,0.0,Avid Lines,0.85,0.77
2021-11-14,0.93,Avid Lines,0.0,0.85
2021-11-15,0.0,Avid Lines,0.93,0.0
2021-11-16,0.0,Avid Lines,0.0,0.93
2021-11-17,0.8,Avid Lines,0.0,0.0
2021-11-18,0.0,Avid Lines,0.8,0.0
2021-11-19,0.0,Avid Lines,0.0,0.8
2021-11-20,0.0,Avid Lines,0.0,0.0
2021-11-21,0.0,Avid Lines,0.0,0.0
2021-11-22,0.0,Avid Lines,0.0,0.0
2021-11-23,0.0,Avid Lines,0.0,0.0
2021-11-24,0.0,Avid Lines,0.0,0.0
2021-11-25,0.0,Avid Lines,0.0,0.0
2021-11-26,0.0,Avid Lines,0.0,0.0
2021-11-27,0.0,Avid Lines,0.0,0.0
2021-11-28,0.0,Avid Lines,0.0,0.0
2021-11-29,0.0,Avid Lines,0.0,0.0
2021-11-30,0.0,Avid Lines,0.0,0.0
2021-12-01,0.0,Avid Lines,0.0,0.0
2021-12-02,0.8,Avid Lines,0.0,0.0
2021-12-03,0.0,Avid Lines,0.8,0.0
2021-12-04,0.0,Avid Lines,0.0,0.8
2021-12-05,0.0,Avid Lines,0.0,0.0
2021-12-06,0.8,Avid Lines,0.0,0.0
2021-12-07,0.0,Avid Lines,0.8,0.0
2021-12-08,0.0,Avid Lines,0.0,0.8
2021-12-09,0.0,Avid Lines,0.0,0.0
2021-12-10,0.0,Avid Lines,0.0,0.0
2021-12-11,0.0,Avid Lines,0.0,0.0
2021-12-12,0.0,Avid Lines,0.0,0.0
2021-12-13,0.0,Avid Lines,0.0,0.0
2021-12-14,0.0,Avid Lines,0.0,0.0
2021-12-15,0.0,Avid Lines,0.0,0.0
2021-12-16,0.0,Avid Lines,0.0,0.0
2021-12-17,0.0,Avid Lines,0.0,0.0
2021-12-18,0.0,Avid Lines,0.0,0.0
2021-12-19,0.0,Avid Lines,0.0,0.0
2021-12-20,0.0,Avid Lines,0.0,0.0
2021-12-21,0.0,Avid Lines,0.0,0.0
2021-12-22,0.0,Avid Lines,0.0,0.0
2021-12-23,0.0,Avid Lines,0.0,0.0
2021-12-24,0.0,Avid Lines,0.0,0.0
2021-12-25,0.0,Avid Lines,0.0,0.0
2021-12-26,1.0,Avid Lines,0.0,0.0
2021-12-27,0.0,Avid Lines,1.0,0.0
2021-12-28,0.0,Avid Lines,0.0,1.0
2021-12-29,0.0,Avid Lines,0.0,0.0
2021-12-30,0.0,Avid Lines,0.0,0.0
2021-12-31,0.0,Avid Lines,0.0,0.0
2022-01-01,0.0,Avid Lines,0.0,0.0
2022-01-02,0.0,Avid Lines,0.0,0.0
2022-01-03,0.0,Avid Lines,0.0,0.0
2022-01-04,0.0,Avid Lines,0.0,0.0
2022-01-05,0.0,Avid Lines,0.0,0.0
2022-01-06,0.0,Avid Lines,0.0,0.0
2022-01-07,0.0,Avid Lines,0.0,0.0
2022-01-08,0.0,Avid Lines,0.0,0.0
2022-01-09,0.0,Avid Lines,0.0,0.0
2022-01-10,0.0,Avid Lines,0.0,0.0
2022-01-11,0.0,Avid Lines,0.0,0.0
2022-01-12,0.0,Avid Lines,0.0,0.0
2022-01-13,0.0,Avid Lines,0.0,0.0
2022-01-14,0.0,Avid Lines,0.0,0.0
2022-01-15,0.0,Avid Lines,0.0,0.0
2022-01-16,0.94,Avid Lines,0.0,0.0
2022-01-17,0.82,Avid Lines,0.94,0.0
2022-01-18,0.0,Avid Lines,0.82,0.94
2022-01-19,0.0,Avid Lines,0.0,0.82
2022-01-20,0.8,Avid Lines,0.0,0.0
2022-01-21,0.0,Avid Lines,0.8,0.0
2022-01-22,0.0,Avid Lines,0.0,0.8
2022-01-23,0.0,Avid Lines,0.0,0.0
2022-01-24,0.0,Avid Lines,0.0,0.0
2022-01-25,0.0,Avid Lines,0.0,0.0
2022-01-26,0.0,Avid Lines,0.0,0.0
2022-01-27,0.0,Avid Lines,0.0,0.0
2022-01-28,0.0,Avid Lines,0.0,0.0
2022-01-29,0.0,Avid Lines,0.0,0.0
2022-01-30,0.0,Avid Lines,0.0,0.0
2022-01-31,0.86,Avid Lines,0.0,0.0
2022-02-01,0.0,Avid Lines,0.86,0.0
2022-02-02,0.0,Avid Lines,0.0,0.86
2022-02-03,0.0,Avid Lines,0.0,0.0
2022-02-04,0.88,Avid Lines,0.0,0.0
2022-02-05,0.98,Avid Lines,0.88,0.0
2022-02-06,0.0,Avid Lines,0.98,0.88
2022-02-07,0.88,Avid Lines,0.0,0.98
2022-02-08,0.0,Avid Lines,0.88,0.0
2022-02-09,0.0,Avid Lines,0.0,0.88
2022-02-10,0.86,Avid Lines,0.0,0.0
2022-02-11,0.0,Avid Lines,0.86,0.0
2022-02-12,0.0,Avid Lines,0.0,0.86
2022-02-13,0.0,Avid Lines,0.0,0.0
2022-02-14,0.0,Avid Lines,0.0,0.0
2022-02-15,0.0,Avid Lines,0.0,0.0
2022-02-16,0.0,Avid Lines,0.0,0.0
2022-02-17,0.0,Avid Lines,0.0,0.0
2022-02-18,0.0,Avid Lines,0.0,0.0
2022-02-19,0.99,Avid Lines,0.0,0.0
2022-02-20,0.0,Avid Lines,0.99,0.0
2022-02-21,0.0,Avid Lines,0.0,0.99
2022-02-22,0.0,Avid Lines,0.0,0.0
2022-02-23,0.0,Avid Lines,0.0,0.0
2022-02-24,0.0,Avid Lines,0.0,0.0
2022-02-25,0.84,Avid Lines,0.0,0.0
2022-02-26,0.0,Avid Lines,0.84,0.0
2022-02-27,0.0,Avid Lines,0.0,0.84
2022-02-28,0.86,Avid Lines,0.0,0.0
2022-03-01,0.0,Avid Lines,0.86,0.0
2022-03-02,0.0,Avid Lines,0.0,0.86
2022-03-03,0.0,Avid Lines,0.0,0.0
2022-03-04,0.87,Avid Lines,0.0,0.0
2022-03-05,0.0,Avid Lines,0.87,0.0
2022-03-06,0.0,Avid Lines,0.0,0.87
2022-03-07,0.0,Avid Lines,0.0,0.0
2022-03-08,0.0,Avid Lines,0.0,0.0
2022-03-09,0.0,Avid Lines,0.0,0.0
2022-03-10,0.0,Avid Lines,0.0,0.0
2022-03-11,0.0,Avid Lines,0.0,0.0
2022-03-12,0.0,Avid Lines,0.0,0.0
2022-03-13,0.0,Avid Lines,0.0,0.0
2022-03-14,0.0,Avid Lines,0.0,0.0
2022-03-15,0.8,Avid Lines,0.0,0.0
